img,box,obj,cls,loss
oxiapalus_55_3h,0.049266007,0.01582829,0.0,0.06509429
coprates_47_19h,0.052019585,0.013059315,0.0,0.0650789
lunaepalus_33_2h,0.032144487,0.032928254,0.0,0.065072745
amazonis_42_9h,0.048780456,0.01625226,0.0,0.06503272
oxiapalus_55_3v,0.048784435,0.016240569,0.0,0.065025
syrtismajor_0_9,0.0485407,0.016408732,0.0,0.06494943
oxiapalus_61_39v,0.04421199,0.020735618,0.0,0.064947605
coprates_31_12h,0.034695238,0.030249098,0.0,0.064944334
coprates_12_9,0.048451133,0.016434113,0.0,0.064885244
elysium_38_3v,0.049861588,0.015021221,0.0,0.06488281
tharsis_26_31,0.053257585,0.011584545,0.0,0.06484213
oxiapalus_55_3,0.050026704,0.014815291,0.0,0.06484199
elysium_41_21h,0.053374063,0.011467231,0.0,0.06484129
oxiapalus_49_36,0.057492465,0.007345134,0.0,0.0648376
tharsis_29_25vh,0.05818851,0.006643599,0.0,0.064832106
phoenicislacus_17_34v,0.051356394,0.013475506,0.0,0.0648319
tharsis_31_2vh,0.051022857,0.01379716,0.0,0.06482002
tharsis_5_14h,0.05567974,0.009104627,0.0,0.06478436
coprates_47_19vh,0.05169775,0.01307037,0.0,0.06476812
tharsis_5_13v,0.056389745,0.0083153155,0.0,0.06470506
oxiapalus_26_34v,0.042101104,0.022577096,0.0,0.0646782
coprates_29_15h,0.05513329,0.009523931,0.0,0.06465722
amazonis_50_37vh,0.05188492,0.012725151,0.0,0.06461007
tharsis_13_13h,0.047011103,0.017595794,0.0,0.0646069
amenthes_44_39v,0.04690739,0.017699119,0.0,0.06460651
maretyrrhenum_51_28vh,0.035214406,0.02938687,0.0,0.06460127
tharsis_56_15v,0.049176138,0.015418737,0.0,0.06459487
coprates_17_3,0.039937463,0.024636062,0.0,0.06457353
margaritifersinus_37_6vh,0.05734685,0.007199242,0.0,0.06454609
oxiapalus_57_34h,0.04510361,0.019434223,0.0,0.06453783
tharsis_56_15vh,0.049140014,0.015386675,0.0,0.06452669
amazonis_62_21,0.053110566,0.011408347,0.0,0.06451891
coprates_4_9,0.056497682,0.008010995,0.0,0.06450868
elysium_23_40v,0.05303924,0.011458519,0.0,0.06449776
tharsis_13_13vh,0.047181845,0.017314423,0.0,0.064496264
arabia_34_16,0.03536285,0.029118842,0.0,0.06448169
tharsis_5_14,0.053721078,0.010723799,0.0,0.06444488
margaritifersinus_25_5,0.059224635,0.005218246,0.0,0.06444288
tharsis_12_26v,0.053771567,0.010650718,0.0,0.06442229
phoenicislacus_15_30,0.050181746,0.014236793,0.0,0.06441854
syrtismajor_25_6h,0.055063095,0.00935115,0.0,0.06441425
tharsis_29_25,0.057681557,0.006728477,0.0,0.06441003
tharsis_30_37vh,0.04831521,0.016063536,0.0,0.064378746
elysium_57_2,0.051034916,0.013310291,0.0,0.06434521
amazonis_62_21h,0.053465594,0.010871774,0.0,0.064337365
coprates_26_14h,0.055188186,0.009129987,0.0,0.06431817
syrtismajor_18_20vh,0.043808695,0.020505834,0.0,0.06431453
coprates_25_10v,0.050755333,0.013550201,0.0,0.06430554
phoenicislacus_21_20vh,0.055180173,0.009047555,0.0,0.06422773
lunaepalus_23_10h,0.047304947,0.016912969,0.0,0.06421792
margaritifersinus_14_35,0.053162772,0.01102706,0.0,0.06418984
oxiapalus_22_23h,0.052849747,0.011330671,0.0,0.06418042
elysium_21_33h,0.040633094,0.023536513,0.0,0.06416961
phoenicislacus_17_34h,0.051536698,0.012629848,0.0,0.064166546
tharsis_5_13vh,0.05527654,0.008870018,0.0,0.064146556
coprates_47_19,0.05194837,0.012188635,0.0,0.064137004
elysium_11_41h,0.04283908,0.021296972,0.0,0.06413605
sinussabaeus_17_4vh,0.056604415,0.0075135697,0.0,0.06411798
tharsis_29_25v,0.05730846,0.006795024,0.0,0.064103484
iapygia_31_4vh,0.037607413,0.026490308,0.0,0.06409772
tharsis_0_30h,0.060074486,0.004017803,0.0,0.064092286
amazonis_62_21vh,0.053407367,0.010680434,0.0,0.0640878
syrtismajor_5_35vh,0.040369667,0.023716278,0.0,0.064085945
tharsis_33_29h,0.057291236,0.0067820293,0.0,0.064073265
margaritifersinus_2_1,0.043325473,0.020735541,0.0,0.064061016
elysium_14_41,0.038295336,0.025764616,0.0,0.06405995
syrtismajor_18_20v,0.041614946,0.022441326,0.0,0.06405627
memnonia_57_2,0.047302675,0.016732223,0.0,0.064034894
elysium_54_28,0.049336776,0.0146944,0.0,0.064031176
tharsis_23_29,0.05146083,0.012531109,0.0,0.063991934
phoenicislacus_21_20h,0.05469174,0.009295335,0.0,0.06398708
amazonis_37_41,0.048992075,0.014953422,0.0,0.063945495
elysium_57_2v,0.049782813,0.014144166,0.0,0.06392698
amenthes_54_37h,0.03925642,0.024662737,0.0,0.06391916
amenthes_44_39h,0.044544317,0.0193352,0.0,0.06387952
phoenicislacus_59_6vh,0.041646853,0.02219673,0.0,0.063843586
elysium_11_41,0.045317966,0.018505707,0.0,0.06382367
phoenicislacus_15_30v,0.05033937,0.013440782,0.0,0.06378015
oxiapalus_50_15h,0.033087354,0.030674081,0.0,0.063761435
elysium_39_39vh,0.049518473,0.01422812,0.0,0.063746594
oxiapalus_26_34,0.043733336,0.019986,0.0,0.06371933
tharsis_19_14v,0.04472814,0.018946964,0.0,0.063675106
maretyrrhenum_53_21v,0.045571037,0.018090423,0.0,0.063661456
tharsis_5_14vh,0.052339938,0.011321121,0.0,0.06366106
elysium_63_29v,0.043441582,0.020186806,0.0,0.06362839
syrtismajor_5_35,0.044001993,0.019591259,0.0,0.06359325
margaritifersinus_32_14v,0.040111106,0.023479396,0.0,0.063590504
tharsis_31_2h,0.050337266,0.0131547535,0.0,0.06349202
oxiapalus_61_39,0.044619318,0.018859979,0.0,0.0634793
syrtismajor_5_35h,0.04322147,0.020252556,0.0,0.06347403
tharsis_0_30v,0.05878147,0.004683171,0.0,0.06346464
coprates_47_19v,0.05038563,0.0130147515,0.0,0.06340038
oxiapalus_53_40h,0.05206796,0.011323978,0.0,0.06339194
elysium_33_38vh,0.03657058,0.026817191,0.0,0.06338777
oxiapalus_46_19,0.0420267,0.021344164,0.0,0.06337086
memnonia_42_0v,0.042839304,0.020511437,0.0,0.06335074
coprates_59_22,0.042669177,0.020674856,0.0,0.06334403
amazonis_2_24vh,0.029374784,0.033925958,0.0,0.06330074
maretyrrhenum_53_21h,0.04576189,0.017520426,0.0,0.06328232
amazonis_58_24vh,0.052842714,0.010431613,0.0,0.063274324
tharsis_33_29,0.056584824,0.006671836,0.0,0.06325666
memnonia_28_6v,0.04882721,0.014417444,0.0,0.063244656
syrtismajor_51_5v,0.05344223,0.009800967,0.0,0.063243195
phoenicislacus_17_34vh,0.051455546,0.01177414,0.0,0.06322969
oxiapalus_22_23v,0.055003185,0.008223057,0.0,0.06322624
maretyrrhenum_53_21,0.04563558,0.017580869,0.0,0.06321645
oxiapalus_28_13v,0.036088634,0.027094169,0.0,0.0631828
sinussabaeus_36_39,0.04838429,0.0147573715,0.0,0.06314166
elysium_62_38h,0.047854915,0.015284002,0.0,0.06313892
oxiapalus_33_37,0.0462951,0.016816113,0.0,0.063111216
memnonia_57_2h,0.04595057,0.017158775,0.0,0.063109346
margaritifersinus_13_15h,0.05281475,0.010286709,0.0,0.063101456
coprates_22_15,0.05670634,0.0063844505,0.0,0.06309079
elysium_38_3h,0.04808939,0.014978078,0.0,0.063067466
memnonia_30_10v,0.045930255,0.017117709,0.0,0.06304796
amazonis_4_19h,0.048184823,0.014847684,0.0,0.06303251
elysium_25_38,0.05302602,0.009969768,0.0,0.06299579
arabia_50_10v,0.048886817,0.014102621,0.0,0.062989436
amenthes_54_37vh,0.038534027,0.024454487,0.0,0.06298851
tharsis_1_11,0.05404029,0.008932014,0.0,0.06297231
lunaepalus_2_21vh,0.05451504,0.008456563,0.0,0.06297161
tharsis_5_14v,0.051832344,0.011117588,0.0,0.06294993
coprates_4_9vh,0.05409022,0.008808753,0.0,0.06289897
lunaepalus_23_10,0.045262765,0.017579703,0.0,0.062842466
tharsis_1_11h,0.053820085,0.008994304,0.0,0.062814385
syrtismajor_1_23h,0.043589976,0.019216258,0.0,0.062806234
elysium_42_19h,0.042142764,0.020637883,0.0,0.06278065
elysium_19_33vh,0.046847362,0.015909245,0.0,0.062756605
elysium_19_37vh,0.046262987,0.016480822,0.0,0.06274381
coprates_63_1,0.03374545,0.028965408,0.0,0.06271086
amazonis_37_41h,0.04788336,0.014814136,0.0,0.0626975
elysium_63_29h,0.04299779,0.01967553,0.0,0.062673315
amenthes_44_39,0.044789437,0.017876595,0.0,0.06266603
phoenicislacus_26_3vh,0.054997873,0.0076626283,0.0,0.0626605
coprates_12_9vh,0.04708809,0.015563948,0.0,0.06265204
amazonis_58_24h,0.052099098,0.010537254,0.0,0.06263635
elysium_45_28,0.042178523,0.020447655,0.0,0.062626176
memnonia_11_4h,0.042439528,0.020166393,0.0,0.06260592
oxiapalus_59_18vh,0.04587976,0.016718458,0.0,0.06259821
margaritifersinus_50_11h,0.04666787,0.015906304,0.0,0.06257418
lunaepalus_2_21v,0.054099113,0.0084495265,0.0,0.06254864
elysium_62_38vh,0.046641823,0.01590319,0.0,0.06254502
tharsis_31_2,0.049902137,0.012632628,0.0,0.062534764
elysium_42_24v,0.040559467,0.021959504,0.0,0.06251897
amenthes_53_37h,0.045240503,0.017267136,0.0,0.06250764
oxiapalus_57_34vh,0.03797858,0.024516873,0.0,0.06249545
elysium_32_39,0.053433258,0.009048779,0.0,0.062482037
lunaepalus_31_4h,0.044500034,0.01796086,0.0,0.062460892
amazonis_10_26,0.054307755,0.008145813,0.0,0.062453568
amazonis_58_24v,0.0516657,0.010765233,0.0,0.062430933
phoenicislacus_56_29,0.048269182,0.014156668,0.0,0.06242585
oxiapalus_22_23vh,0.05423647,0.008168804,0.0,0.062405277
arabia_34_16h,0.033396162,0.029004421,0.0,0.062400583
syrtismajor_18_17vh,0.042334702,0.020052657,0.0,0.06238736
oxiapalus_50_38h,0.04636199,0.016017716,0.0,0.062379707
memnonia_11_4v,0.038331863,0.024022141,0.0,0.062354006
amazonis_62_25,0.05215993,0.010180122,0.0,0.062340055
syrtismajor_12_39v,0.041883204,0.020456016,0.0,0.06233922
amazonis_7_15h,0.04117998,0.021154847,0.0,0.062334828
oxiapalus_22_23,0.052312136,0.009985464,0.0,0.062297598
elysium_32_38vh,0.050909746,0.0113713695,0.0,0.062281117
elysium_42_19,0.043092843,0.019184489,0.0,0.062277332
maretyrrhenum_49_0v,0.042945832,0.019296374,0.0,0.062242206
amazonis_42_9,0.04783496,0.014405412,0.0,0.06224037
oxiapalus_60_40h,0.040730547,0.021481615,0.0,0.06221216
sinussabaeus_17_4h,0.054487087,0.0077012465,0.0,0.062188335
amenthes_44_39vh,0.044726852,0.017450215,0.0,0.06217707
amazonis_47_35v,0.030669475,0.03149569,0.0,0.062165163
tharsis_12_26vh,0.052126795,0.0100377435,0.0,0.062164538
amazonis_37_41vh,0.048240792,0.013911681,0.0,0.062152475
arabia_43_16,0.041457888,0.020662706,0.0,0.062120594
elysium_42_24h,0.042703357,0.019370722,0.0,0.06207408
amazonis_37_41v,0.047126908,0.014940385,0.0,0.062067293
margaritifersinus_32_14h,0.037403826,0.024652742,0.0,0.062056568
elysium_62_38,0.048140932,0.013915582,0.0,0.06205651
tharsis_0_30vh,0.05789348,0.004157546,0.0,0.062051028
margaritifersinus_13_15vh,0.052845683,0.009158124,0.0,0.062003806
syrtismajor_30_4h,0.045075834,0.01690172,0.0,0.061977554
coprates_31_9v,0.04073589,0.021234594,0.0,0.061970484
amazonis_4_19,0.0477518,0.014214803,0.0,0.0619666
elysium_23_40,0.05144898,0.010497995,0.0,0.061946973
margaritifersinus_10_16h,0.033865806,0.028060151,0.0,0.061925955
margaritifersinus_53_10,0.0408936,0.021022156,0.0,0.061915755
memnonia_11_4,0.04214854,0.019763943,0.0,0.061912484
tharsis_30_37v,0.046234585,0.015667615,0.0,0.061902203
maretyrrhenum_49_0vh,0.041274827,0.0205316,0.0,0.061806425
tharsis_23_29vh,0.04858767,0.013177465,0.0,0.061765134
oxiapalus_50_15vh,0.031539693,0.03021555,0.0,0.061755244
coprates_26_14v,0.052266072,0.009481345,0.0,0.061747417
arabia_7_39vh,0.04367582,0.01804022,0.0,0.061716042
coprates_43_3vh,0.035772514,0.025903603,0.0,0.061676115
amazonis_62_37h,0.051725157,0.0098664975,0.0,0.061591655
iapygia_24_6v,0.053383697,0.008199225,0.0,0.061582923
memnonia_32_8vh,0.052577145,0.008938965,0.0,0.06151611
lunaepalus_1_39h,0.044433855,0.017073238,0.0,0.06150709
amazonis_14_11h,0.04245716,0.01904828,0.0,0.061505437
margaritifersinus_25_5vh,0.05694903,0.0045474786,0.0,0.06149651
tharsis_23_29v,0.048098113,0.013384055,0.0,0.06148217
syrtismajor_18_3,0.040067073,0.021414677,0.0,0.06148175
maretyrrhenum_53_21vh,0.044799663,0.016673954,0.0,0.061473615
amenthes_55_38vh,0.044818636,0.016650485,0.0,0.061469123
coprates_17_10vh,0.0398854,0.021552851,0.0,0.061438255
tharsis_0_27,0.05198319,0.0094405785,0.0,0.061423767
oxiapalus_60_40,0.03915244,0.022213936,0.0,0.061366376
lunaepalus_1_39,0.04460837,0.016752621,0.0,0.061360992
amazonis_14_11v,0.041550513,0.019798951,0.0,0.061349466
maretyrrhenum_51_28v,0.03610727,0.025237942,0.0,0.061345212
margaritifersinus_40_1,0.03937931,0.021957172,0.0,0.06133648
amenthes_38_32h,0.039584737,0.021734525,0.0,0.06131926
elysium_63_39vh,0.048700243,0.012618605,0.0,0.06131885
elysium_14_41v,0.0388272,0.022490492,0.0,0.06131769
margaritifersinus_53_10v,0.040222384,0.021089623,0.0,0.061312005
elysium_32_38,0.05001251,0.01128512,0.0,0.06129763
phoenicislacus_24_21,0.048857965,0.012390771,0.0,0.061248735
coprates_46_22,0.039603304,0.021620905,0.0,0.061224207
lunaepalus_31_4,0.043950994,0.017247908,0.0,0.0611989
amazonis_4_19vh,0.046623122,0.014573566,0.0,0.06119669
oxiapalus_60_40vh,0.039803125,0.021380244,0.0,0.06118337
aeolis_62_13v,0.05074454,0.010437016,0.0,0.061181556
arabia_33_28vh,0.03626664,0.024914077,0.0,0.06118072
arabia_43_16h,0.038856234,0.02229401,0.0,0.061150245
margaritifersinus_32_14,0.038414046,0.02273432,0.0,0.061148368
elysium_32_39h,0.05268724,0.0084519535,0.0,0.061139192
memnonia_32_8v,0.051988926,0.009121467,0.0,0.061110392
coprates_59_22vh,0.04228908,0.018815164,0.0,0.06110424
syrtismajor_18_17v,0.04297951,0.018096773,0.0,0.061076283
elysium_19_33v,0.046029586,0.01503758,0.0,0.061067168
elysium_23_35v,0.056037452,0.0050224075,0.0,0.06105986
margaritifersinus_53_10vh,0.039984606,0.021069359,0.0,0.061053965
elysium_63_29vh,0.041497793,0.01955354,0.0,0.06105133
coprates_4_9h,0.052315153,0.00872537,0.0,0.061040524
margaritifersinus_25_5h,0.056510538,0.0045219623,0.0,0.0610325
coprates_54_19,0.040568087,0.020422053,0.0,0.06099014
oxiapalus_14_31h,0.03544085,0.025545357,0.0,0.060986206
margaritifersinus_25_5v,0.05644991,0.004511942,0.0,0.06096185
syrtismajor_51_5,0.05236019,0.00859793,0.0,0.060958117
amazonis_42_9vh,0.047697745,0.013251037,0.0,0.06094878
phoenicislacus_59_6,0.038333952,0.022504035,0.0,0.060837988
amenthes_55_38v,0.044533316,0.016302867,0.0,0.06083618
lunaepalus_31_4vh,0.043452103,0.017344177,0.0,0.06079628
arabia_7_39,0.041436955,0.019347675,0.0,0.06078463
syrtismajor_3_18h,0.0531024,0.007648748,0.0,0.060751148
syrtismajor_3_18v,0.05386568,0.0068301847,0.0,0.060695864
coprates_26_14vh,0.050925065,0.009756828,0.0,0.060681894
tharsis_0_27vh,0.05133292,0.009296468,0.0,0.06062939
amazonis_42_9v,0.047381803,0.013202919,0.0,0.060584724
elysium_23_35vh,0.055392038,0.0051720063,0.0,0.060564045
sinussabaeus_17_4,0.0531949,0.007356944,0.0,0.060551845
iapygia_31_4,0.036550477,0.02399771,0.0,0.060548186
margaritifersinus_32_14vh,0.03789794,0.022638878,0.0,0.060536817
sinussabaeus_60_2,0.037061345,0.0234717,0.0,0.060533047
amazonis_62_25h,0.04980448,0.010721875,0.0,0.060526356
elysium_63_29,0.039783787,0.020716911,0.0,0.060500696
elysium_45_28h,0.041946597,0.01854845,0.0,0.06049505
maretyrrhenum_49_0h,0.041397315,0.019076526,0.0,0.06047384
tharsis_1_11v,0.05165259,0.008775292,0.0,0.06042788
aeolis_62_13,0.049963154,0.01045909,0.0,0.06042224
margaritifersinus_53_10h,0.039273832,0.021115169,0.0,0.060389
syrtismajor_3_18,0.05209605,0.008275878,0.0,0.060371928
elysium_32_38h,0.04931506,0.01099351,0.0,0.060308572
coprates_49_21h,0.04263441,0.017672619,0.0,0.060307026
aeolis_35_0v,0.054130472,0.0061634183,0.0,0.06029389
phoenicislacus_24_21h,0.048931856,0.011352665,0.0,0.06028452
oxiapalus_31_32,0.042523284,0.017759418,0.0,0.0602827
oxiapalus_49_36vh,0.053095438,0.007185026,0.0,0.060280465
oxiapalus_51_34v,0.046600506,0.013670337,0.0,0.060270842
amenthes_38_32vh,0.040029805,0.020231051,0.0,0.060260855
syrtismajor_13_22,0.044943735,0.015299037,0.0,0.060242772
sinussabaeus_60_2vh,0.037108015,0.023122007,0.0,0.060230024
maretyrrhenum_51_28,0.035701197,0.024523191,0.0,0.060224388
amazonis_7_15,0.04195964,0.018262815,0.0,0.060222454
sinussabaeus_60_2h,0.037299197,0.022917574,0.0,0.06021677
lunaepalus_34_1vh,0.04143083,0.018778225,0.0,0.06020906
tharsis_0_30,0.055926975,0.0042781206,0.0,0.060205095
tharsis_38_20h,0.046720892,0.01347322,0.0,0.060194112
tharsis_29_25h,0.054306902,0.0058749844,0.0,0.060181886
elysium_53_26vh,0.043135937,0.017033678,0.0,0.060169615
oxiapalus_52_29h,0.04438971,0.015767684,0.0,0.060157396
elysium_53_26v,0.046698447,0.013454043,0.0,0.06015249
oxiapalus_59_18h,0.043132413,0.017006382,0.0,0.060138796
oxiapalus_20_32,0.054483127,0.0056444686,0.0,0.060127594
lunaepalus_16_23h,0.037823975,0.022301055,0.0,0.06012503
phoenicislacus_59_6h,0.037342884,0.022777598,0.0,0.060120482
elysium_49_27h,0.04226423,0.017847331,0.0,0.06011156
oxiapalus_50_15v,0.032608252,0.027496269,0.0,0.06010452
syrtismajor_30_4,0.0406213,0.01947893,0.0,0.060100228
amazonis_33_33vh,0.050452042,0.009640957,0.0,0.060093
lunaepalus_24_8vh,0.030123368,0.029944358,0.0,0.06006773
amazonis_36_39vh,0.045802236,0.014264821,0.0,0.060067058
coprates_22_15v,0.053144533,0.00692197,0.0,0.060066503
phoenicislacus_24_21v,0.04778992,0.012251857,0.0,0.060041778
tharsis_5_0vh,0.052544713,0.0074789748,0.0,0.060023688
oxiapalus_60_40v,0.037951548,0.022069504,0.0,0.06002105
iapygia_31_4v,0.036831927,0.023174046,0.0,0.06000597
coprates_52_20v,0.054721113,0.00528378,0.0,0.060004894
margaritifersinus_50_11vh,0.04525972,0.014728555,0.0,0.059988275
amazonis_4_19v,0.046286773,0.013701442,0.0,0.059988216
oxiapalus_14_31,0.03547463,0.024503749,0.0,0.059978377
elysium_62_38v,0.045607198,0.014359362,0.0,0.05996656
oxiapalus_26_34vh,0.0403355,0.019613868,0.0,0.05994937
syrtismajor_0_9v,0.04734491,0.012601541,0.0,0.059946455
amazonis_7_15vh,0.04219088,0.017749853,0.0,0.059940733
tharsis_0_27v,0.05032879,0.009609715,0.0,0.059938505
sinussabaeus_36_39h,0.04555599,0.014375801,0.0,0.059931792
syrtismajor_17_10vh,0.04434163,0.015567119,0.0,0.05990875
margaritifersinus_50_11,0.045424014,0.014467912,0.0,0.059891924
coprates_22_15h,0.05353849,0.0063115438,0.0,0.059850033
phoenicislacus_59_6v,0.03835582,0.021483779,0.0,0.0598396
iapygia_24_6vh,0.05137358,0.008453325,0.0,0.059826903
margaritifersinus_2_23v,0.04982819,0.009952527,0.0,0.059780717
syrtismajor_13_22vh,0.04385408,0.01588753,0.0,0.05974161
amazonis_44_40vh,0.033905193,0.025821444,0.0,0.059726637
oxiapalus_51_34vh,0.046290334,0.013433124,0.0,0.05972346
elysium_21_35vh,0.03476121,0.024950748,0.0,0.059711955
amazonis_10_26h,0.050927605,0.008774985,0.0,0.05970259
lunaepalus_16_23,0.039678115,0.020010846,0.0,0.059688963
oxiapalus_49_36v,0.05201472,0.007660413,0.0,0.059675135
aeolis_62_13h,0.049282767,0.010378711,0.0,0.059661478
oxiapalus_59_18,0.04302757,0.016632387,0.0,0.059659958
arabia_7_39h,0.042788368,0.016869623,0.0,0.05965799
amazonis_7_15v,0.041841205,0.017810596,0.0,0.0596518
oxiapalus_31_32vh,0.042267986,0.017273242,0.0,0.059541225
tharsis_5_0v,0.052845765,0.006683944,0.0,0.059529707
arabia_7_39v,0.042994983,0.016491892,0.0,0.059486873
iapygia_31_4h,0.036123585,0.023359364,0.0,0.059482947
elysium_21_35v,0.0359101,0.023568317,0.0,0.059478417
maretyrrhenum_49_0,0.039697744,0.019768422,0.0,0.05946617
oxiapalus_20_32h,0.054810233,0.004647377,0.0,0.05945761
syrtismajor_51_5vh,0.045998514,0.013436634,0.0,0.059435148
elysium_57_2vh,0.04741875,0.012003619,0.0,0.05942237
arabia_34_16v,0.03204387,0.027376387,0.0,0.059420258
elysium_21_35,0.034936648,0.024462454,0.0,0.059399102
lunaepalus_34_1h,0.04168876,0.017705807,0.0,0.05939457
tharsis_0_27h,0.050069917,0.009298534,0.0,0.05936845
margaritifersinus_13_15v,0.050548453,0.008813982,0.0,0.059362434
elysium_14_41vh,0.03765059,0.02170858,0.0,0.05935917
amazonis_52_34,0.046096522,0.013222693,0.0,0.059319217
coprates_43_3h,0.03524078,0.024007527,0.0,0.059248306
oxiapalus_31_32v,0.039144613,0.020053001,0.0,0.059197612
arabia_33_28h,0.035697833,0.023496242,0.0,0.059194073
oxiapalus_31_32h,0.042639554,0.016490744,0.0,0.059130296
lunaepalus_24_8h,0.032406274,0.026703842,0.0,0.059110116
tharsis_1_24,0.050017904,0.009052643,0.0,0.059070546
amazonis_1_27h,0.034486126,0.024583818,0.0,0.059069946
syrtismajor_1_23v,0.040313255,0.018754644,0.0,0.059067897
oxiapalus_14_31vh,0.034429874,0.024625484,0.0,0.05905536
elysium_42_24,0.03850307,0.020532474,0.0,0.059035543
coprates_59_22v,0.03887391,0.020152902,0.0,0.059026815
lunaepalus_16_23v,0.0378446,0.021169472,0.0,0.05901407
tharsis_40_0,0.0502279,0.008780628,0.0,0.059008528
arabia_19_20,0.03702445,0.021974038,0.0,0.058998488
syrtismajor_0_9vh,0.04695909,0.012032571,0.0,0.058991663
arabia_15_17,0.040029053,0.01893421,0.0,0.05896326
elysium_32_39vh,0.04834745,0.010591484,0.0,0.058938935
elysium_32_38v,0.048190694,0.010747017,0.0,0.058937714
tharsis_40_0vh,0.049878016,0.008980879,0.0,0.058858894
aeolis_35_0,0.053170074,0.005682174,0.0,0.058852248
margaritifersinus_14_38h,0.051128358,0.00772299,0.0,0.058851346
elysium_42_19v,0.040263873,0.01856249,0.0,0.058826365
sinussabaeus_60_2v,0.03597768,0.022819545,0.0,0.058797225
maretyrrhenum_51_28h,0.036205906,0.022550367,0.0,0.058756273
iapygia_24_6h,0.050706435,0.008036464,0.0,0.0587429
lunaepalus_23_10vh,0.044274908,0.014459034,0.0,0.05873394
coprates_52_20h,0.054029174,0.0046996665,0.0,0.05872884
oxiapalus_62_33vh,0.042551544,0.016151858,0.0,0.0587034
arabia_33_28v,0.035168365,0.023500321,0.0,0.058668688
amazonis_33_30h,0.05183809,0.0068283714,0.0,0.05866646
tharsis_1_24h,0.049590487,0.009056279,0.0,0.05864677
elysium_42_19vh,0.040075053,0.018550795,0.0,0.058625847
tharsis_38_20,0.046222266,0.0123844985,0.0,0.058606766
amenthes_55_38h,0.043957263,0.01461191,0.0,0.058569174
arabia_50_10vh,0.04608657,0.012470521,0.0,0.05855709
elysium_21_33v,0.036826827,0.021677002,0.0,0.05850383
tharsis_1_11vh,0.05001525,0.0084829135,0.0,0.058498163
tharsis_51_41,0.051689684,0.006796461,0.0,0.058486145
tharsis_38_20vh,0.044683974,0.0138015915,0.0,0.058485568
elysium_31_22vh,0.04731532,0.011154856,0.0,0.058470175
elysium_32_39v,0.04883756,0.00960332,0.0,0.05844088
coprates_43_3v,0.033995416,0.024392594,0.0,0.05838801
oxiapalus_62_33v,0.042414222,0.01596856,0.0,0.05838278
sinussabaeus_53_22,0.03442539,0.023951976,0.0,0.058377363
iapygia_56_40,0.046543106,0.011797369,0.0,0.058340475
coprates_43_3,0.034148738,0.024179244,0.0,0.05832798
amazonis_10_26v,0.051674426,0.0066528837,0.0,0.05832731
syrtismajor_30_4v,0.03942454,0.018834842,0.0,0.058259383
coprates_17_10v,0.038375348,0.019839076,0.0,0.058214426
coprates_18_13v,0.052787818,0.005395393,0.0,0.05818321
tharsis_33_29v,0.052438524,0.005730912,0.0,0.058169436
maretyrrhenum_63_5h,0.03962375,0.01854198,0.0,0.05816573
arabia_19_26,0.05146736,0.0066799796,0.0,0.058147337
elysium_54_28h,0.046393197,0.01169183,0.0,0.058085028
tharsis_40_0h,0.04975705,0.008315741,0.0,0.05807279
amazonis_14_11,0.0395429,0.018502487,0.0,0.058045387
amazonis_29_39v,0.05154959,0.006486637,0.0,0.058036227
margaritifersinus_60_5,0.035071194,0.02293863,0.0,0.058009826
oxiapalus_62_33h,0.04320391,0.014803292,0.0,0.058007203
arabia_15_17h,0.038821515,0.019171325,0.0,0.05799284
tharsis_1_24vh,0.04875613,0.009233853,0.0,0.057989985
tharsis_33_29vh,0.051711615,0.006200303,0.0,0.057911918
tharsis_31_20,0.045581587,0.012326232,0.0,0.05790782
coprates_29_15vh,0.047883753,0.010021628,0.0,0.05790538
amazonis_29_39vh,0.049442198,0.008378299,0.0,0.0578205
syrtismajor_23_17h,0.04283731,0.014975219,0.0,0.05781253
phoenicislacus_24_21vh,0.0469066,0.010897731,0.0,0.05780433
tharsis_51_41h,0.05058655,0.0072171683,0.0,0.05780372
coprates_12_9v,0.044232547,0.013566513,0.0,0.05779906
margaritifersinus_16_1,0.048273813,0.009516107,0.0,0.05778992
elysium_11_41vh,0.045932207,0.011840307,0.0,0.057772513
coprates_49_21v,0.042353828,0.015356952,0.0,0.05771078
margaritifersinus_2_23vh,0.04724532,0.010436613,0.0,0.057681933
memnonia_42_0h,0.032197762,0.025462361,0.0,0.057660125
amazonis_39_3v,0.051437706,0.0061999485,0.0,0.057637654
amazonis_39_3,0.051221836,0.0064103096,0.0,0.057632145
amazonis_58_24,0.048307925,0.009275774,0.0,0.057583697
lunaepalus_24_8v,0.031364646,0.026195263,0.0,0.057559907
memnonia_6_7vh,0.042269245,0.015269604,0.0,0.05753885
tharsis_31_20h,0.045564204,0.011973663,0.0,0.05753787
phoenicislacus_62_6h,0.045400795,0.01210846,0.0,0.057509255
tharsis_5_0h,0.05141283,0.0060872613,0.0,0.05750009
amazonis_39_3vh,0.05130418,0.006114353,0.0,0.057418533
aeolis_51_4,0.0344436,0.02297073,0.0,0.05741433
elysium_41_21vh,0.047450867,0.009886423,0.0,0.05733729
syrtismajor_1_23,0.03890968,0.01839781,0.0,0.05730749
amazonis_33_30v,0.05090621,0.0063639055,0.0,0.057270117
oxiapalus_62_33,0.041534755,0.01572446,0.0,0.057259217
amazonis_52_34v,0.044145267,0.013113105,0.0,0.05725837
