img,box,obj,cls,loss
27_-107_vh,0.008907917,0.0054187463,0.0,0.014326664
20_-121_v,0.010001025,0.0043186224,0.0,0.014319647
30_-111_h,0.011954837,0.0023611924,0.0,0.014316029
-8_178_v,0.012319857,0.001995042,0.0,0.014314899
3_153_h,0.010213653,0.00410009,0.0,0.0143137425
-1_-123,0.011954138,0.0023582291,0.0,0.014312367
-13_-128_h,0.008513008,0.0057947915,0.0,0.0143078
14_-111_vh,0.011837665,0.002461397,0.0,0.014299062
9_-98_v,0.011956202,0.0023397203,0.0,0.014295923
7_-108,0.012556396,0.0017356194,0.0,0.014292016
5_161_v,0.0076774373,0.0066050147,0.0,0.014282452
7_-125_v,0.008214268,0.0060660555,0.0,0.014280323
